seq,t,dt,source,eventType,accelX,accelY,accelZ,accelGX,accelGY,accelGZ,rotAlpha,rotBeta,rotGamma,orientAlpha,orientBeta,orientGamma,absolute,interval,label
1721,1780973687123,57487.199999999255,phone,sample,0,-0.4,0.1,6.800000000000001,-0.2,7.1000000000000005,-29.800000000000004,-159.1,12.100000000000001,307.40000000000003,1,-44,False,16,
1722,1780973687157,57520.39999999851,phone,sample,0.1,0,0.5,7.5,-0.1,7,-63.599999999999994,-146.8,36.8,306.8,-0.4,-48.7,False,16,
1723,1780973687190,57553.89999999851,phone,sample,0.6000000000000001,0.30000000000000004,1,8.5,-0.1,6.800000000000001,-51.70000000000001,-183.4,32.1,306,-2.5,-53.7,False,16,
1724,1780973687223,57587.199999999255,phone,sample,1.6,0.4,-3,10.200000000000001,-0.30000000000000004,1.7000000000000002,-11.3,-146.9,10.600000000000001,305.40000000000003,-4.1000000000000005,-60.900000000000006,False,16,
1725,1780973687257,57620.60000000149,phone,sample,-1.4000000000000001,0.1,-5.300000000000001,7.4,-0.6000000000000001,-1,-19.9,2.4000000000000004,4.9,305.2,-4.3,-64.2,False,16,
1726,1780973687290,57653.89999999851,phone,sample,2,0.2,1.6,10.8,-0.7000000000000001,5.9,-35.699999999999996,-35.8,16,304.6,-5,-63.800000000000004,False,16,
1727,1780973687323,57687.199999999255,phone,sample,-0.9,1,-1.3,8.1,0.1,2.5,-4.9,-110.30000000000001,-1.6,303.90000000000003,-5.6000000000000005,-67.2,False,16,
1728,1780973687357,57720.5,phone,sample,-0.9,1.2000000000000002,1.3,8.3,0.30000000000000004,4.7,-6.1000000000000005,-68.80000000000001,-15.299999999999999,303.6,-5.4,-69.2,False,16,
1729,1780973687390,57753.800000000745,phone,sample,-1.6,1.7000000000000002,1.6,7.7,0.8,4.6000000000000005,38.50000000000001,-141.8,27.3,303.7,-5.1000000000000005,-71.9,False,16,
1730,1780973687424,57787.60000000149,phone,sample,0.5,0.2,-1.5,10.100000000000001,-0.8,0.6000000000000001,34,-127.1,36.7,305.90000000000003,-5.800000000000001,-77.80000000000001,False,16,
1731,1780973687457,57820.699999999255,phone,sample,-0.30000000000000004,-1.1,-1.2000000000000002,9.3,-2.2,0.2,10.1,-107.6,15.899999999999999,306.90000000000003,-6.4,-81.30000000000001,False,16,
1732,1780973687490,57853.89999999851,phone,sample,0.1,-0.6000000000000001,-0.8,9.8,-1.8,-0.1,-13.3,-173,9.3,307,-6.9,-85.5,False,16,
1733,1780973687524,57887.300000000745,phone,sample,-1.6,0.30000000000000004,1.8,8.1,-0.9,1.4000000000000001,-54.800000000000004,-348.3,-0.2,126.10000000000001,-173,87.5,False,16,
1734,1780973687557,57920.89999999851,phone,sample,-6,-0.5,4.5,3.3000000000000003,-1.6,1.7000000000000002,-65.7,-560.7,-32.7,124.4,-173.60000000000002,73.4,False,16,
1735,1780973687590,57954.199999999255,phone,sample,1,0.2,5.2,8.9,-0.7000000000000001,-0.6000000000000001,-46.1,-712.7,46.1,122.5,-174.4,53.900000000000006,False,16,
1736,1780973687624,57987.39999999851,phone,sample,-7,1.8,-9,0.4,-0.2,-13.9,-68.7,-258.00000000000006,49.50000000000001,121,-174.60000000000002,32.800000000000004,False,16,
1737,1780973687657,58020.60000000149,phone,sample,0.2,-1.7000000000000002,-4.4,4.800000000000001,-2.2,-13,-51.800000000000004,-95.69999999999999,25.8,118,-176.60000000000002,28.400000000000002,False,16,
1738,1780973687691,58054.39999999851,phone,sample,-2.8000000000000003,-0.6000000000000001,-0.6000000000000001,1.1,-0.9,-9.600000000000001,-54.1,-194.6,17,116.5,-177.9,23.5,False,16,
1739,1780973687723,58087.199999999255,phone,sample,2.5,-0.5,-1,5.4,-0.7000000000000001,-10.4,-10.600000000000001,-166.20000000000002,-6.699999999999999,115.80000000000001,-178.70000000000002,17.3,False,16,
1740,1780973687757,58121.199999999255,phone,sample,0.1,0.4,-0.1,2.3000000000000003,0.30000000000000004,-9.700000000000001,-9.100000000000001,-69.5,-0.7,116.10000000000001,-179.10000000000002,13.200000000000001,False,16,
1741,1780973687790,58154,phone,sample,0.7000000000000001,-0.6000000000000001,4.3,2.8000000000000003,-0.8,-5.300000000000001,19,34,21,115.5,-179.10000000000002,12.4,False,16,
1742,1780973687824,58187.60000000149,phone,sample,-2.5,-0.6000000000000001,-2,-0.2,-1,-11.600000000000001,54.1,-11.6,18.3,115.30000000000001,-178.20000000000002,13.100000000000001,False,16,
1743,1780973687857,58220.60000000149,phone,sample,-0.1,-1.3,0.6000000000000001,1.6,-1.8,-9,-51,-173.4,58.1,114.2,-177.4,10,False,16,
1744,1780973687890,58253.89999999851,phone,sample,-1.4000000000000001,-1.5,-1.3,-0.4,-1.8,-11.100000000000001,-39.400000000000006,-52.80000000000001,77.1,112,-178.10000000000002,5.5,False,16,
1745,1780973687923,58287.199999999255,phone,sample,-1.4000000000000001,-1.5,0.1,-0.6000000000000001,-1.7000000000000002,-9.700000000000001,-37,15.100000000000001,138.29999999999998,108.80000000000001,-179,4.800000000000001,False,16,
1746,1780973687957,58320.5,phone,sample,-3.5,-1.3,0.8,-2.7,-1.4000000000000001,-9,-26.6,-49.6,177.6,103.80000000000001,-179.4,4.5,False,16,
1747,1780973687990,58354,phone,sample,-0.2,-1.3,-1.2000000000000002,0.2,-1.4000000000000001,-11,-11.3,-48.2,233.70000000000002,97.2,-179.4,2.3000000000000003,False,16,
1748,1780973688023,58387.199999999255,phone,sample,-2,-1.2000000000000002,-0.5,-1.9000000000000001,-1.3,-10.3,-24.599999999999998,-18.8,238.1,87.80000000000001,-179.70000000000002,0.9,False,16,
1749,1780973688057,58420.699999999255,phone,sample,0.2,-1.8,0.4,0.2,-1.7000000000000002,-9.4,-37.50000000000001,-33.9,253.50000000000003,79.80000000000001,179.5,0.1,False,16,
1750,1780973688090,58454,phone,sample,0.5,-0.2,2.6,0.4,0.1,-7.2,-4,-7,219.9,72.10000000000001,178.60000000000002,-0.7000000000000001,False,16,
1751,1780973688123,58487.199999999255,phone,sample,-0.8,0.2,2.8000000000000003,-0.7000000000000001,0.4,-7,46.9,78.2,209.9,65.3,179,0.30000000000000004,False,16,
1752,1780973688157,58521.10000000149,phone,sample,0.1,-0.30000000000000004,0,1,-0.6000000000000001,-9.8,61.599999999999994,177.10000000000002,230.5,58.400000000000006,-179,3.8000000000000003,False,16,
1753,1780973688190,58554,phone,sample,0.2,-0.30000000000000004,0.30000000000000004,2,-1.1,-9.3,45.3,210,234.8,51.2,-176.3,9.4,False,16,
1754,1780973688224,58587.39999999851,phone,sample,22.5,1.8,-5.2,25.1,0.6000000000000001,-14.600000000000001,-17.7,22.8,76,42.900000000000006,-172.8,15.8,False,16,
1755,1780973688257,58620.60000000149,phone,sample,-2.2,-0.8,1.2000000000000002,0.4,-1.9000000000000001,-8.200000000000001,-22.000000000000004,-45,2.9,42.1,-173.60000000000002,15.4,False,16,
1756,1780973688290,58653.800000000745,phone,sample,-0.6000000000000001,0.2,1.5,1.8,-0.8,-8,-5.6,-62.199999999999996,17,41.6,-174,14,False,16,
1757,1780973688324,58687.5,phone,sample,0.8,1.4000000000000001,-0.9,2.8000000000000003,0.4,-10.5,2.8,-100.2,-2.4000000000000004,41.300000000000004,-173.9,11.5,False,16,
1758,1780973688357,58720.5,phone,sample,-1.8,0.7000000000000001,-0.9,-0.30000000000000004,-0.30000000000000004,-10.5,-2.2,-77.20000000000002,-12.100000000000001,41.6,-174.10000000000002,8.6,False,16,
1759,1780973688390,58753.800000000745,phone,sample,-0.30000000000000004,0.30000000000000004,-1.3,0.8,-0.7000000000000001,-11,-7.8,-6.699999999999999,6.300000000000001,41.7,-174.20000000000002,6.9,False,16,
1760,1780973688490,58854,phone,sample,2,-0.7000000000000001,-0.1,2.8000000000000003,-1.3,-9.8,-50.60000000000001,-40.5,79.39999999999999,37,-176.5,4.3,False,16,
1761,1780973688424,58788,phone,sample,-1.8,0,-0.30000000000000004,-0.8,-0.9,-10,-19.799999999999997,-34.2,26.300000000000004,41.300000000000004,-174.70000000000002,6.300000000000001,False,16,
1762,1780973688457,58820.5,phone,sample,-1.8,-0.1,-0.1,-0.9,-0.8,-9.9,-35,-14,74,39.7,-175.4,5.2,False,16,
1763,1780973688523,58887.199999999255,phone,sample,1.4000000000000001,-1.4000000000000001,0.2,1.9000000000000001,-1.8,-9.600000000000001,-32,-39.699999999999996,43.900000000000006,34.7,-177.60000000000002,3,False,16,
1764,1780973688557,58921.300000000745,phone,sample,0.2,-0.8,-0.1,0.4,-1,-9.9,-19.200000000000003,-56,1.2000000000000002,33.7,-178.60000000000002,1.1,False,16,
1765,1780973688624,58987.300000000745,phone,sample,-0.30000000000000004,-0.4,-0.1,-0.2,-0.6000000000000001,-9.9,-24.3,-8.100000000000001,-34.2,35.2,-178.8,0.1,False,16,
1766,1780973688592,58955.60000000149,phone,sample,2,-0.9,-1.6,2,-1.1,-11.4,-3.1,-0.5,-33.1,33.9,-178.8,0.30000000000000004,False,16,
1767,1780973688657,59020.5,phone,sample,-1.2000000000000002,0.30000000000000004,0.9,-1.3,0.30000000000000004,-8.9,-68.3,-20.3,-6.9,36,-179.9,-0.4,False,16,
1768,1780973688691,59055,phone,sample,-0.1,1.1,1.3,-0.30000000000000004,1.5,-8.5,-82.39999999999999,-1.9,17.400000000000002,35.9,177.60000000000002,-1.1,False,16,
1769,1780973688723,59087.199999999255,phone,sample,-3.8000000000000003,3.6,0.5,-3.9000000000000004,4.5,-9.200000000000001,-76.7,14.800000000000002,36.6,35.2,174.8,-0.9,False,16,
1770,1780973688757,59120.39999999851,phone,sample,-2.6,2.1,0.1,-2.7,3.4000000000000004,-9.600000000000001,-52.900000000000006,21.300000000000004,11.2,34.4,172.3,-0.6000000000000001,False,16,
1771,1780973688790,59154.199999999255,phone,sample,-2.2,1.7000000000000002,-1.9000000000000001,-2.3000000000000003,3.2,-11.600000000000001,10.200000000000001,-23.3,102.7,32.800000000000004,171.4,-0.5,False,16,
1772,1780973688824,59187.39999999851,phone,sample,0.7000000000000001,2.3000000000000003,-0.6000000000000001,0.7000000000000001,3.6,-10.3,37.9,-12.299999999999999,188.3,27.400000000000002,172.3,-0.5,False,16,
1773,1780973688857,59221,phone,sample,-3.3000000000000003,0.8,-0.1,-3.3000000000000003,1.9000000000000001,-9.8,58.3,-54.1,215,21,173.8,-0.2,False,16,
1774,1780973688890,59253.800000000745,phone,sample,-0.6000000000000001,-2.1,-0.6000000000000001,-1.1,-1.3,-10.4,74.10000000000001,-163.90000000000003,208.4,13.8,175.60000000000002,-3.2,False,16,
1775,1780973688923,59287.10000000149,phone,sample,2.2,-1.7000000000000002,-1.1,0.9,-1.2000000000000002,-10.8,53,-96.80000000000001,186.10000000000002,7.2,177.10000000000002,-7.300000000000001,False,16,
1776,1780973688957,59320.89999999851,phone,sample,-1.4000000000000001,-3.1,0.8,-3.1,-2.8000000000000003,-8.9,55.2,-74,96.9,2.3000000000000003,178.20000000000002,-9.9,False,16,
1777,1780973688991,59354.39999999851,phone,sample,-0.30000000000000004,-1.6,0.4,-2.4000000000000004,-1.5,-9.200000000000001,37.300000000000004,-76.60000000000001,70.4,359.20000000000005,179.5,-12.3,False,16,
1778,1780973689026,59390.10000000149,phone,sample,1,0.9,1.2000000000000002,-1.5,0.9,-8.200000000000001,21.200000000000003,-54.699999999999996,63.10000000000001,355.5,-179.8,-16,False,16,
1779,1780973689057,59420.39999999851,phone,sample,-1.1,-0.9,0.1,-3.9000000000000004,-1,-9.3,44.8,-35.2,96.4,354.20000000000005,-179.5,-17,False,16,
1780,1780973689090,59454.10000000149,phone,sample,1.1,-1.1,-0.30000000000000004,-1.8,-1.3,-9.600000000000001,43.6,19.1,101.9,350.5,-179,-17.400000000000002,False,16,
1781,1780973689123,59487.10000000149,phone,sample,-2.5,1.2000000000000002,0,-5.2,0.9,-9.4,27.099999999999998,82,90.1,347.40000000000003,-178.60000000000002,-16.3,False,16,
1782,1780973689158,59521.5,phone,sample,1.7000000000000002,1.4000000000000001,-0.2,-0.5,1.3,-9.700000000000001,3.9,120.60000000000001,151.1,343.6,-179,-13.100000000000001,False,16,
1783,1780973689190,59553.699999999255,phone,sample,0.4,0.1,2.8000000000000003,-1.9000000000000001,-0.1,-6.4,7.8,25,165.4,338.70000000000005,179.9,-10.3,False,16,
1784,1780973689223,59587.10000000149,phone,sample,4.800000000000001,-1.3,1.2000000000000002,2.9000000000000004,-1.3,-8.5,69.3,-41.4,145.7,331.8,-179.9,-10.9,False,16,
1785,1780973689257,59620.60000000149,phone,sample,2.2,-2.9000000000000004,-0.9,0.1,-3.1,-10.5,47.900000000000006,-14.800000000000002,56.7,328,-178.60000000000002,-12.100000000000001,False,16,
1786,1780973689290,59653.800000000745,phone,sample,0.8,-0.8,0.2,-1.2000000000000002,-1.2000000000000002,-9.4,32.2,48.800000000000004,38.50000000000001,326.20000000000005,-177.5,-11.4,False,16,
1787,1780973689323,59687.300000000745,phone,sample,0.9,-1,1,-0.7000000000000001,-1.6,-8.6,32.400000000000006,64.80000000000001,31.2,325,-176.70000000000002,-9.600000000000001,False,16,
1788,1780973689357,59720.60000000149,phone,sample,-0.2,-0.30000000000000004,0.2,-1.5,-1,-9.5,23.6,90,48.70000000000001,323.70000000000005,-175.8,-7.300000000000001,False,16,
1789,1780973689390,59753.699999999255,phone,sample,1.8,-0.4,0.7000000000000001,1.1,-1.2000000000000002,-9,-12.299999999999999,106.1,60.400000000000006,321.90000000000003,-175.60000000000002,-4,False,16,
1790,1780973689423,59787.10000000149,phone,sample,0.4,1.1,3.5,0.2,0.5,-6.2,-1.8000000000000003,55.400000000000006,77.20000000000002,319.3,-176.20000000000002,-1.1,False,16,
1791,1780973689457,59820.5,phone,sample,0.2,1.6,0,0.2,1,-9.8,-3.7000000000000006,32.400000000000006,130.9,316.1,-176,0,False,16,
1792,1780973689490,59853.800000000745,phone,sample,-0.7000000000000001,0.7000000000000001,-0.1,-0.4,0.1,-9.9,-74.10000000000001,89.2,164.5,311.6,-176.8,1.6,False,16,
1793,1780973689524,59888.10000000149,phone,sample,0.4,-1,-0.6000000000000001,1.2000000000000002,-1.1,-10.3,-107.9,70.8,164.3,306.1,-179,4.1000000000000005,False,16,
1794,1780973689557,59921.10000000149,phone,sample,-0.6000000000000001,-2.3000000000000003,-1.7000000000000002,0.9,-1.8,-12.600000000000001,-97.40000000000002,90.5,143.6,300.6,178.10000000000002,6.5,False,16,
1795,1780973689591,59955.300000000745,phone,sample,-1.8,0.1,-3.8000000000000003,-0.30000000000000004,0.8,-13.4,-97.8,36.5,81.4,296.40000000000003,175.8,9,False,16,
1796,1780973689623,59987.199999999255,phone,sample,-0.9,-1.3,2.8000000000000003,1.2000000000000002,-0.2,-6.7,-23.099999999999998,200.2,31.799999999999997,293.6,173.20000000000002,12.8,False,16,
1797,1780973689657,60020.39999999851,phone,sample,11.8,-3.7,2.9000000000000004,15.3,-2.5,-6.2,-34.800000000000004,246.50000000000006,38.400000000000006,292.3,172.9,20.700000000000003,False,16,
1798,1780973689690,60053.699999999255,phone,sample,-1,-0.30000000000000004,4.3,3.6,0.9,-4.3,-6.500000000000001,224.60000000000002,95.9,289.90000000000003,173,28.3,False,16,
1799,1780973689724,60087.5,phone,sample,3.9000000000000004,2.2,0.4,10,3.1,-7.300000000000001,-26.799999999999997,257.09999999999997,-2.4000000000000004,287.6,174.60000000000002,36.6,False,16,
1800,1780973689757,60120.300000000745,phone,sample,1.3,0,1,8.5,1.1,-5.7,-42.3,246.29999999999998,2.4000000000000004,286.40000000000003,174,47,False,16,
1801,1780973689790,60154,phone,sample,1,-0.5,2.5,8.700000000000001,0.6000000000000001,-3.4000000000000004,-25.1,242,-6,285.7,173.3,52.7,False,16,
1802,1780973689824,60187.300000000745,phone,sample,-0.4,0.4,1.1,8.3,1.6,-3.3000000000000003,-16.4,256.5,25.7,284.90000000000003,173.20000000000002,63.300000000000004,False,16,
1803,1780973689857,60220.5,phone,sample,0.7000000000000001,0.8,-0.4,9.9,1.9000000000000001,-3.5,-22.6,251.4,27,284.2,173.9,71.5,False,16,
1804,1780973689890,60253.800000000745,phone,sample,-1.8,0.1,2.9000000000000004,7.800000000000001,1.1,1.1,-24.7,229.29999999999998,43.6,283.2,174.5,79.30000000000001,False,16,
1805,1780973689923,60287.199999999255,phone,sample,-2.4000000000000004,2,1.2000000000000002,7.4,2.6,0.6000000000000001,-29.800000000000004,226.00000000000003,103.2,282.2,176.4,86.7,False,16,
1806,1780973689957,60320.5,phone,sample,4.4,-0.30000000000000004,-0.6000000000000001,14.200000000000001,-0.30000000000000004,0.2,-54.50000000000001,140.6,12.4,101,0.4,-86.5,False,16,
1807,1780973689990,60353.89999999851,phone,sample,0.1,-1.7000000000000002,0.4,7.6000000000000005,-1.4000000000000001,2.2,-59.20000000000001,143.2,-7.9,99.2,-0.1,-82,False,16,
1808,1780973690023,60387,phone,sample,-1.1,-0.6000000000000001,0.7000000000000001,8.5,-0.7000000000000001,2.9000000000000004,-47.900000000000006,215.7,42.7,97.7,-0.7000000000000001,-76.7,False,16,
1809,1780973690057,60420.5,phone,sample,1.3,0.9,-1.9000000000000001,10.4,0.4,1.9000000000000001,-57.60000000000001,208.00000000000003,23.3,96.2,-2.8000000000000003,-67.5,False,16,
1810,1780973690090,60453.699999999255,phone,sample,-1.6,-0.8,-2,6.9,-1.5,2.8000000000000003,-139.4,243.60000000000002,6.600000000000001,93.80000000000001,-4.4,-60.6,False,16,
1811,1780973690123,60487.199999999255,phone,sample,-2,-1.1,0.7000000000000001,5.800000000000001,-2.3000000000000003,6.6000000000000005,-139.9,305.70000000000005,31.7,90.10000000000001,-7.300000000000001,-52.5,False,16,
1812,1780973690157,60520.39999999851,phone,sample,0.5,-2.7,-0.2,6.7,-4.800000000000001,7.1000000000000005,-108.50000000000001,297.8,35.599999999999994,87.60000000000001,-12.100000000000001,-40.1,False,16,
1813,1780973690190,60553.60000000149,phone,sample,-1,-0.9,3.4000000000000004,4.4,-3.3000000000000003,11.3,-95.60000000000002,127.1,-0.6000000000000001,86.30000000000001,-14.5,-34.4,False,16,
1814,1780973690257,60620.5,phone,sample,-0.2,-0.4,0.7000000000000001,5.300000000000001,-3.6,8.200000000000001,-33.400000000000006,-80.2,-13.6,83.4,-18.5,-36.1,False,16,
1815,1780973690224,60587.60000000149,phone,sample,-0.30000000000000004,-0.8,2.7,4.800000000000001,-3.7,10.600000000000001,-59.80000000000001,-71,1.4,84.4,-17.3,-33.300000000000004,False,16,
1816,1780973690290,60653.89999999851,phone,sample,0.6000000000000001,-1.1,0.6000000000000001,6.4,-4.4,7.800000000000001,-52.80000000000001,-9.3,-1.7,82.30000000000001,-19.5,-38.300000000000004,False,16,
1817,1780973690324,60687.699999999255,phone,sample,0.8,-1,-2,6.4,-4.5,5.300000000000001,-89.2,111.70000000000002,23,81.30000000000001,-21.3,-37.4,False,16,
1818,1780973690357,60720.699999999255,phone,sample,-0.5,-0.2,0.6000000000000001,4.1000000000000005,-4.3,8.4,-118.00000000000001,161.6,2.5,79.5,-24.3,-33.7,False,16,
1819,1780973690391,60755.10000000149,phone,sample,-2.3000000000000003,-0.6000000000000001,-0.30000000000000004,1.8,-5.2,7.300000000000001,-117.1,163.10000000000002,8.100000000000001,76.9,-28.3,-28.200000000000003,False,16,
1820,1780973690424,60787.39999999851,phone,sample,0.30000000000000004,-0.2,0.2,3.8000000000000003,-5.4,7.800000000000001,-120.4,105.10000000000001,24.599999999999998,75.60000000000001,-31.900000000000002,-24.3,False,16,
1821,1780973690457,60820.800000000745,phone,sample,-0.9,-1.3,0.5,2.1,-7,7.800000000000001,-113.00000000000001,32.1,7.699999999999999,74.2,-35.6,-22.8,False,16,
1822,1780973690490,60853.60000000149,phone,sample,0.30000000000000004,0.9,0.8,3.3000000000000003,-5.300000000000001,7.800000000000001,-89.70000000000002,26.000000000000004,5.7,73.2,-38.800000000000004,-22.700000000000003,False,16,
1823,1780973690524,60887.300000000745,phone,sample,-1.5,-0.5,-1.5,1.3,-7,5.300000000000001,-90.30000000000001,52.5,5.4,71.9,-41.2,-22.400000000000002,False,16,
1824,1780973690557,60920.39999999851,phone,sample,-0.4,-0.9,-1.2000000000000002,2.1,-7.800000000000001,5.300000000000001,-113.8,102.3,-14.100000000000001,70.3,-44.2,-21.1,False,16,
1825,1780973690590,60953.800000000745,phone,sample,-1.5,-0.4,-0.7000000000000001,0.6000000000000001,-7.800000000000001,5.4,-127.5,134.9,-27.099999999999998,66.8,-48.400000000000006,-19.1,False,16,
1826,1780973690657,61020.5,phone,sample,-1,-1.6,0.5,0.6000000000000001,-9.600000000000001,5.800000000000001,-95.1,84.9,-7.1000000000000005,60.900000000000006,-55.5,-16.5,False,16,
1827,1780973690623,60987.10000000149,phone,sample,-1.1,-0.2,1.3,0.6000000000000001,-7.9,7.1000000000000005,-130.5,111.20000000000002,-22.2,63.6,-52.1,-17.1,False,16,
1828,1780973690690,61053.800000000745,phone,sample,-1.2000000000000002,-0.1,-2.2,0,-8.4,2.8000000000000003,-97.60000000000001,219.7,-2.6,59.400000000000006,-58.300000000000004,-13.700000000000001,False,16,
1829,1780973690724,61087.699999999255,phone,sample,-0.7000000000000001,0.1,1.4000000000000001,-0.1,-8.5,6.1000000000000005,-104.00000000000001,234.70000000000002,-4.7,58.1,-61.5,-7.1000000000000005,False,16,
1830,1780973690756,61120.300000000745,phone,sample,-0.7000000000000001,0.5,0.4,-0.7000000000000001,-8.1,4.800000000000001,-92.8,105.7,-5.9,57.2,-64.60000000000001,-1.9000000000000001,False,16,
